active,attribute_id,category_id
TRUE,169,13000050
TRUE,169,13000061
TRUE,169,13000062
TRUE,169,13000067
TRUE,169,13000084
TRUE,169,13000086
TRUE,169,13000087
TRUE,169,13000088
TRUE,169,13000089
TRUE,169,13000090
TRUE,169,13000091
TRUE,169,13000092
TRUE,169,13000094
TRUE,169,13000095
TRUE,169,13000096
TRUE,169,13000097
TRUE,169,13000098
TRUE,169,13000100
TRUE,169,13000102
TRUE,169,13000103
TRUE,169,13000106
TRUE,169,13000107
TRUE,169,13000108
TRUE,169,13000109
TRUE,169,13000110
TRUE,169,13000111
TRUE,169,13000112
TRUE,169,13000119
TRUE,169,13000165
TRUE,169,13000170
TRUE,169,13000172
TRUE,169,13000173
TRUE,169,13000174
TRUE,169,13000176
TRUE,169,13000178
TRUE,169,13000179
TRUE,169,13000180
TRUE,169,13000181
TRUE,169,13000182
TRUE,169,13000183
TRUE,169,13000185
TRUE,169,13000188
TRUE,169,13000189
TRUE,169,13000190
TRUE,169,13000191
TRUE,169,13000194
TRUE,169,13000195
TRUE,169,13000197
TRUE,169,13000199
TRUE,169,13000200
TRUE,169,13000202
TRUE,169,13000204
TRUE,169,13000205
TRUE,169,13000206
TRUE,169,13000207
TRUE,169,13000208
TRUE,169,13000209
TRUE,169,13000210
TRUE,169,13000242
TRUE,169,13000243
TRUE,169,13000244
TRUE,169,13000245
TRUE,169,13000246
TRUE,169,13000247
TRUE,169,13000248
TRUE,169,13000249
TRUE,169,13000250
TRUE,169,13000251
TRUE,169,13000252
TRUE,169,13000253
TRUE,169,13000254
TRUE,169,13000255
TRUE,169,13000256
TRUE,169,13000257
TRUE,169,13000258
TRUE,169,13000259
TRUE,169,13000260
TRUE,169,13000261
TRUE,169,13000262
TRUE,169,13000263
TRUE,169,13000264
TRUE,169,13000265
TRUE,169,13000266
TRUE,169,13000267
TRUE,169,13000268
TRUE,169,13000269
TRUE,169,13000270
TRUE,169,13000272
TRUE,169,13000273
TRUE,169,13000274
TRUE,169,13000275
TRUE,169,13000276
TRUE,169,13000278
TRUE,169,13000387
TRUE,169,13000407
TRUE,169,13000409
TRUE,169,13000411
TRUE,169,13000412
TRUE,169,13000413
TRUE,169,13000414
TRUE,169,13000415
TRUE,169,13000416
TRUE,169,13000419
TRUE,169,13000421
TRUE,169,13000422
TRUE,169,18000127
TRUE,169,18000128
TRUE,169,18000129
TRUE,169,18000131
TRUE,169,18000132
TRUE,169,18000133
TRUE,169,18000134
TRUE,169,18000135
TRUE,169,18000136
TRUE,169,18000137
TRUE,169,18000138
TRUE,169,18000139
TRUE,169,18000140
TRUE,169,19000081
TRUE,169,19000225
TRUE,169,19000226
TRUE,169,19000237
TRUE,171,4000000
TRUE,171,4000001
TRUE,171,4000002
TRUE,171,4000003
TRUE,171,4000004
TRUE,171,4000005
TRUE,171,4000006
TRUE,171,4000007
TRUE,171,4000008
TRUE,171,4000009
TRUE,171,4000010
TRUE,171,4000011
TRUE,171,4000012
TRUE,171,4000013
TRUE,171,4000014
TRUE,171,4000015
TRUE,171,4000016
TRUE,171,4000017
TRUE,171,4000018
TRUE,171,4000019
TRUE,171,4000020
TRUE,171,4000021
TRUE,171,4000022
TRUE,171,4000023
TRUE,173,4000275
TRUE,173,4000276
TRUE,173,4000277
TRUE,173,4000278
TRUE,173,4000279
TRUE,173,4000280
TRUE,173,4000281
TRUE,173,4000282
TRUE,173,4000283
TRUE,173,4000284
TRUE,173,4000285
TRUE,173,4000286
TRUE,173,4000287
TRUE,173,4000288
TRUE,173,4000289
TRUE,173,4000290
TRUE,173,4000291
TRUE,173,4000292
TRUE,173,4000293
TRUE,173,4000294
TRUE,173,4000295
TRUE,173,4000296
TRUE,173,4000297
TRUE,173,4000298
TRUE,173,4000299
TRUE,173,4000300
TRUE,173,4000301
TRUE,173,4000302
TRUE,173,4000303
TRUE,173,4000304
TRUE,173,4000305
TRUE,173,4000306
TRUE,173,4000307
TRUE,173,4000308
TRUE,173,4000309
TRUE,173,4000310
TRUE,173,4000311
TRUE,173,4000312
TRUE,173,4000313
TRUE,173,4000314
TRUE,173,4000315
TRUE,173,4000316
TRUE,173,4000317
TRUE,173,4000318
TRUE,173,4000319
TRUE,173,4000320
TRUE,173,4000321
TRUE,173,4000322
TRUE,173,4000323
TRUE,173,4000324
TRUE,173,4000325
TRUE,173,4000326
TRUE,173,4000327
TRUE,173,4000328
TRUE,173,4000329
TRUE,173,4000330
TRUE,173,4000331
TRUE,173,4000332
TRUE,173,4000333
TRUE,173,4000334
TRUE,173,4000335
TRUE,173,4000336
TRUE,173,4000337
TRUE,173,4000338
TRUE,173,4000339
TRUE,173,4000340
TRUE,173,4000341
TRUE,173,4000342
TRUE,173,4000343
TRUE,173,4000344
TRUE,173,4000345
TRUE,173,4000346
TRUE,173,4000347
TRUE,173,4000348
TRUE,173,4000349
TRUE,173,4000350
TRUE,173,4000351
TRUE,173,4000352
TRUE,173,4000353
TRUE,173,4000354
TRUE,173,4000355
TRUE,173,4000356
TRUE,173,4000357
TRUE,173,4000358
TRUE,173,4000359
TRUE,173,4000360
TRUE,173,4000361
TRUE,173,4000362
TRUE,173,4000363
TRUE,173,4000364
TRUE,173,4000365
TRUE,173,4000366
TRUE,173,4000367
TRUE,173,4000368
TRUE,173,4000369
TRUE,173,4000370
TRUE,173,4000371
TRUE,173,4000372
TRUE,173,4000373
TRUE,173,4000374
TRUE,173,4000375
TRUE,173,4000376
TRUE,173,4000377
TRUE,173,4000378
TRUE,173,4000379
TRUE,173,4000380
TRUE,173,4000381
TRUE,173,4000382
TRUE,173,4000383
TRUE,173,4000384
TRUE,173,4000385
TRUE,173,4000386
TRUE,173,4000387
TRUE,173,4000388
TRUE,173,4000389
TRUE,173,4000390
TRUE,173,4000391
TRUE,173,4000392
TRUE,173,4000393
TRUE,173,4000394
TRUE,173,4000395
TRUE,173,4000396
TRUE,173,4000397
TRUE,173,4000398
TRUE,173,4000399
TRUE,173,4000400
TRUE,173,4000401
TRUE,173,4000402
TRUE,173,4000403
TRUE,173,4000404
TRUE,173,4000405
TRUE,173,4000406
TRUE,173,4000407
TRUE,173,4000408
TRUE,173,4000409
TRUE,173,4000410
TRUE,173,4000411
TRUE,173,4000412
TRUE,173,4000413
TRUE,173,4000414
TRUE,173,4000415
TRUE,173,4000416
TRUE,173,4000417
TRUE,173,4000418
TRUE,173,4000419
TRUE,173,4000420
TRUE,173,4000421
TRUE,173,4000422
TRUE,173,4000423
TRUE,173,4000424
TRUE,173,4000425
TRUE,173,4000426
TRUE,173,4000427
TRUE,173,4000428
TRUE,173,4000429
TRUE,173,4000430
TRUE,173,4000431
TRUE,173,4000432
TRUE,173,4000433
TRUE,173,4000434
TRUE,173,4000435
TRUE,173,4000436
TRUE,173,4000437
TRUE,173,4000438
TRUE,173,4000439
TRUE,173,4000440
TRUE,173,4000441
TRUE,173,4000442
TRUE,173,4000443
TRUE,173,4000444
TRUE,173,4000445
TRUE,173,4000446
TRUE,173,4000447
TRUE,173,4000448
TRUE,173,4000449
TRUE,173,4000450
TRUE,173,4000451
TRUE,173,4000452
TRUE,173,4000453
TRUE,173,4000454
TRUE,173,4000455
TRUE,173,4000456
TRUE,173,4000457
TRUE,173,4000458
TRUE,173,4000459
TRUE,173,4000460
TRUE,173,4000461
TRUE,173,4000462
TRUE,173,4000463
TRUE,173,4000464
TRUE,173,4000465
TRUE,173,4000466
TRUE,173,4000467
TRUE,173,4000468
TRUE,173,4000469
TRUE,173,4000470
TRUE,173,4000471
TRUE,173,4000472
TRUE,173,4000473
TRUE,173,4000474
TRUE,173,4000475
TRUE,173,4000476
TRUE,173,4000477
TRUE,173,4000478
TRUE,173,4000479
TRUE,173,4000480
TRUE,173,4000481
TRUE,173,4000482
TRUE,173,4000483
TRUE,173,4000484
TRUE,173,4000485
TRUE,173,4000486
TRUE,173,4000487
TRUE,173,4000488
TRUE,173,4000489
TRUE,173,4000490
TRUE,173,4000491
TRUE,173,4000492
TRUE,173,4000493
TRUE,173,4000494
TRUE,173,4000495
TRUE,173,4000496
TRUE,173,4000497
TRUE,173,4000498
TRUE,173,4000499
TRUE,173,4000500
TRUE,173,4000501
TRUE,173,4000502
TRUE,173,4000503
TRUE,173,4000504
TRUE,173,4000505
TRUE,173,4000506
TRUE,173,4000507
TRUE,173,4000508
TRUE,173,4000509
TRUE,173,4000510
TRUE,173,4000511
TRUE,173,4000512
TRUE,173,4000513
TRUE,173,4000514
TRUE,173,4000515
TRUE,173,4000516
TRUE,173,4000517
TRUE,173,4000518
TRUE,173,4000519
TRUE,173,4000520
TRUE,173,4000521
TRUE,173,4000522
TRUE,173,4000523
TRUE,173,4000524
TRUE,173,4000525
TRUE,173,4000526
TRUE,173,4000527
TRUE,173,4000528
TRUE,173,4000529
TRUE,173,4000530
TRUE,173,4000531
TRUE,173,4000532
TRUE,173,4000533
TRUE,173,4000534
TRUE,173,4000535
TRUE,173,4000536
TRUE,173,4000537
TRUE,173,4000538
TRUE,173,4000539
TRUE,173,4000540
TRUE,114,11000031
TRUE,114,11000032
TRUE,114,11000034
TRUE,114,11000035
TRUE,114,11000036
TRUE,114,11000037
TRUE,114,11000038
TRUE,114,11000040
TRUE,114,11000041
TRUE,114,15000001
TRUE,114,15000002
TRUE,114,15000003
TRUE,114,15000004
TRUE,114,15000005
TRUE,114,15000006
TRUE,114,15000007
TRUE,114,15000008
TRUE,114,15000009
TRUE,114,15000010
TRUE,114,15000011
TRUE,114,15000012
TRUE,114,15000013
TRUE,114,15000014
TRUE,114,15000015
TRUE,114,15000016
TRUE,114,15000017
TRUE,114,15000018
TRUE,114,15000020
TRUE,114,15000021
TRUE,114,15000022
TRUE,114,15000023
TRUE,114,15000024
TRUE,114,15000025
TRUE,114,15000027
TRUE,114,15000028
TRUE,114,15000029
TRUE,114,15000030
TRUE,114,15000031
TRUE,114,15000032
TRUE,114,15000033
TRUE,114,15000034
TRUE,114,15000035
TRUE,114,15000036
TRUE,114,15000037
TRUE,114,15000038
TRUE,114,15000039
TRUE,114,15000040
TRUE,114,15000041
TRUE,114,15000042
TRUE,114,15000043
TRUE,114,15000044
TRUE,114,15000045
TRUE,114,15000046
TRUE,114,15000047
TRUE,114,15000048
TRUE,114,15000049
TRUE,114,15000050
TRUE,114,15000051
TRUE,114,15000052
TRUE,114,15000053
TRUE,114,15000054
TRUE,114,15000055
TRUE,114,15000056
TRUE,114,15000057
TRUE,114,15000058
TRUE,114,15000059
TRUE,114,15000060
TRUE,114,15000061
TRUE,114,15000062
TRUE,114,15000063
TRUE,114,15000064
TRUE,114,15000065
TRUE,114,15000066
TRUE,114,15000067
TRUE,114,15000068
TRUE,114,15000069
TRUE,114,15000070
TRUE,114,15000071
TRUE,114,15000072
TRUE,114,15000073
TRUE,114,15000074
TRUE,114,15000075
TRUE,114,15000076
TRUE,114,15000077
TRUE,114,15000078
TRUE,114,15000079
TRUE,114,15000080
TRUE,114,15000081
TRUE,114,15000082
TRUE,114,15000083
TRUE,114,15000084
TRUE,114,15000085
TRUE,114,15000086
TRUE,114,15000087
TRUE,114,15000088
TRUE,114,15000089
TRUE,114,15000090
TRUE,114,15000091
TRUE,114,15000092
TRUE,114,15000093
TRUE,114,15000094
TRUE,114,15000095
TRUE,114,15000096
TRUE,114,15000097
TRUE,114,15000098
TRUE,114,15000099
TRUE,114,15000100
TRUE,114,15000101
TRUE,114,15000102
TRUE,114,15000103
TRUE,114,15000104
TRUE,114,15000105
TRUE,114,15000106
TRUE,114,15000107
TRUE,114,15000128
TRUE,114,15000129
TRUE,114,15000130
TRUE,114,15000131
TRUE,114,15000132
TRUE,114,15000133
TRUE,114,15000134
TRUE,114,15000135
TRUE,114,15000136
TRUE,114,15000137
TRUE,114,15000138
TRUE,114,15000139
TRUE,114,15000140
TRUE,114,15000141
TRUE,114,15000142
TRUE,114,15000143
TRUE,114,15000144
TRUE,114,15000145
TRUE,114,15000146
TRUE,114,15000147
TRUE,114,15000148
TRUE,114,15000149
TRUE,114,15000150
TRUE,114,15000151
TRUE,114,15000152
TRUE,114,15000153
TRUE,114,15000154
TRUE,114,15000155
TRUE,114,15000156
TRUE,114,15000157
TRUE,114,15000158
TRUE,114,15000159
TRUE,114,15000160
TRUE,114,15000161
TRUE,114,15000163
TRUE,114,15000164
TRUE,114,15000165
TRUE,114,15000166
TRUE,114,15000167
TRUE,114,15000168
TRUE,114,15000169
TRUE,114,15000170
TRUE,114,15000171
TRUE,114,15000172
TRUE,114,15000173
TRUE,114,15000174
TRUE,114,15000175
TRUE,114,15000176
TRUE,114,15000177
TRUE,114,15000178
TRUE,114,15000179
TRUE,114,15000180
TRUE,114,15000181
TRUE,114,15000182
TRUE,114,15000183
TRUE,114,15000184
TRUE,114,15000185
TRUE,114,15000186
TRUE,114,15000187
TRUE,114,15000188
TRUE,114,15000189
TRUE,114,15000190
TRUE,114,15000191
TRUE,114,15000192
TRUE,114,15000193
TRUE,114,16000003
TRUE,114,16000005
TRUE,114,16000007
TRUE,114,16000008
TRUE,114,16000009
TRUE,114,16000010
TRUE,114,16000011
TRUE,114,16000013
TRUE,114,16000014
TRUE,114,16000015
TRUE,114,16000017
TRUE,114,16000018
TRUE,114,16000019
TRUE,114,16000020
TRUE,114,16000021
TRUE,114,16000022
TRUE,114,16000023
TRUE,114,16000025
TRUE,114,16000026
TRUE,114,16000028
TRUE,114,16000029
TRUE,114,16000030
TRUE,114,16000031
TRUE,114,16000032
TRUE,114,16000033
TRUE,114,16000035
TRUE,114,16000036
TRUE,114,16000037
TRUE,114,16000038
TRUE,114,16000039
TRUE,114,16000040
TRUE,114,16000041
TRUE,114,16000042
TRUE,114,16000043
TRUE,114,16000044
TRUE,114,16000045
TRUE,114,16000046
TRUE,114,16000049
TRUE,114,16000050
TRUE,114,16000051
TRUE,114,16000052
TRUE,114,16000053
TRUE,114,16000054
TRUE,114,16000064
TRUE,114,16000065
TRUE,114,16000066
TRUE,114,16000067
TRUE,114,16000068
TRUE,114,16000069
TRUE,114,16000070
TRUE,114,16000071
TRUE,114,16000072
TRUE,114,16000073
TRUE,114,16000074
TRUE,114,16000075
TRUE,114,16000077
TRUE,114,16000078
TRUE,114,16000079
TRUE,114,16000080
TRUE,114,16000081
TRUE,114,16000082
TRUE,114,16000083
TRUE,114,16000084
TRUE,114,17000006
TRUE,114,17000010
TRUE,114,17000012
TRUE,114,17000021
TRUE,114,17000024
TRUE,114,17000026
TRUE,114,17000033
TRUE,114,17000043
TRUE,114,17000047
TRUE,114,17000052
TRUE,114,17000054
TRUE,114,17000056
TRUE,114,17000057
TRUE,114,17000061
TRUE,7,3000003
TRUE,7,3000004
TRUE,7,3000026
TRUE,7,3000068
TRUE,7,3000070
TRUE,7,3000071
TRUE,7,3000073
TRUE,7,3000074
TRUE,7,3000076
TRUE,7,3000104
TRUE,7,13000078
TRUE,7,13000173
TRUE,7,17000122
TRUE,7,19000078
TRUE,8,2000001
TRUE,8,2000004
TRUE,8,2000005
TRUE,8,2000006
TRUE,8,2000007
TRUE,8,2000008
TRUE,8,2000009
TRUE,8,2000010
TRUE,8,5000042
TRUE,8,15000001
TRUE,8,15000002
TRUE,8,15000003
TRUE,8,15000004
TRUE,8,15000005
TRUE,8,15000006
TRUE,8,15000007
TRUE,8,15000008
TRUE,8,15000009
TRUE,8,15000010
TRUE,8,15000011
TRUE,8,15000012
TRUE,8,15000013
TRUE,8,15000014
TRUE,8,15000015
TRUE,8,15000016
TRUE,8,15000017
TRUE,8,15000018
TRUE,8,15000020
TRUE,8,15000021
TRUE,8,15000022
TRUE,8,15000023
TRUE,8,15000024
TRUE,8,15000025
TRUE,8,15000027
TRUE,8,15000028
TRUE,8,15000029
TRUE,8,15000030
TRUE,8,15000031
TRUE,8,15000032
TRUE,8,15000033
TRUE,8,15000034
TRUE,8,15000035
TRUE,8,15000036
TRUE,8,15000037
TRUE,8,15000038
TRUE,8,15000039
TRUE,8,15000040
TRUE,8,15000041
TRUE,8,15000042
TRUE,8,15000043
TRUE,8,15000044
TRUE,8,15000045
TRUE,8,15000046
TRUE,8,15000047
TRUE,8,15000048
TRUE,8,15000049
TRUE,8,15000050
TRUE,8,15000051
TRUE,8,15000052
TRUE,8,15000053
TRUE,8,15000054
TRUE,8,15000055
TRUE,8,15000056
TRUE,8,15000057
TRUE,8,15000058
TRUE,8,15000059
TRUE,8,15000060
TRUE,8,15000061
TRUE,8,15000062
TRUE,8,15000063
TRUE,8,15000064
TRUE,8,15000065
TRUE,8,15000066
TRUE,8,15000067
TRUE,8,15000068
TRUE,8,15000069
TRUE,8,15000070
TRUE,8,15000071
TRUE,8,15000072
TRUE,8,15000073
TRUE,8,15000074
TRUE,8,15000075
TRUE,8,15000076
TRUE,8,15000077
TRUE,8,15000078
TRUE,8,15000079
TRUE,8,15000080
TRUE,8,15000081
TRUE,8,15000082
TRUE,8,15000083
TRUE,8,15000084
TRUE,8,15000085
TRUE,8,15000086
TRUE,8,15000087
TRUE,8,15000088
TRUE,8,15000089
TRUE,8,15000090
TRUE,8,15000091
TRUE,8,15000092
TRUE,8,15000093
TRUE,8,15000094
TRUE,8,15000095
TRUE,8,15000096
TRUE,8,15000097
TRUE,8,15000098
TRUE,8,15000099
TRUE,8,15000100
TRUE,8,15000101
TRUE,8,15000102
TRUE,8,15000103
TRUE,8,15000104
TRUE,8,15000105
TRUE,8,15000106
TRUE,8,15000107
TRUE,8,15000108
TRUE,8,15000109
TRUE,8,15000110
TRUE,8,15000111
TRUE,8,15000112
TRUE,8,15000113
TRUE,8,15000114
TRUE,8,15000115
TRUE,8,15000116
TRUE,8,15000117
TRUE,8,15000118
TRUE,8,15000119
TRUE,8,15000120
TRUE,8,15000121
TRUE,8,15000122
TRUE,8,15000123
TRUE,8,15000124
TRUE,8,15000125
TRUE,8,15000126
TRUE,8,15000127
TRUE,8,15000128
TRUE,8,15000129
TRUE,8,15000130
TRUE,8,15000131
TRUE,8,15000132
TRUE,8,15000133
TRUE,8,15000134
TRUE,8,15000135
TRUE,8,15000136
TRUE,8,15000137
TRUE,8,15000138
TRUE,8,15000139
TRUE,8,15000140
TRUE,8,15000141
TRUE,8,15000142
TRUE,8,15000143
TRUE,8,15000144
TRUE,8,15000145
TRUE,8,15000146
TRUE,8,15000147
TRUE,8,15000148
TRUE,8,15000149
TRUE,8,15000150
TRUE,8,15000151
TRUE,8,15000152
TRUE,8,15000153
TRUE,8,15000154
TRUE,8,15000155
TRUE,8,15000156
TRUE,8,15000157
TRUE,8,15000158
TRUE,8,15000159
TRUE,8,15000160
TRUE,8,15000161
TRUE,8,15000163
TRUE,8,15000164
TRUE,8,15000165
TRUE,8,15000166
TRUE,8,15000167
TRUE,8,15000168
TRUE,8,15000169
TRUE,8,15000170
TRUE,8,15000171
TRUE,8,15000172
TRUE,8,15000173
TRUE,8,15000174
TRUE,8,15000175
TRUE,8,15000176
TRUE,8,15000177
TRUE,8,15000178
TRUE,8,15000179
TRUE,8,15000180
TRUE,8,15000181
TRUE,8,15000182
TRUE,8,15000183
TRUE,8,15000184
TRUE,8,15000185
TRUE,8,15000186
TRUE,8,15000187
TRUE,8,15000188
TRUE,8,15000189
TRUE,8,15000190
TRUE,8,15000191
TRUE,8,15000192
TRUE,8,15000193
TRUE,9,8000226
TRUE,9,8000233
TRUE,172,4000023
TRUE,172,4000024
TRUE,172,4000025
TRUE,172,4000026
TRUE,172,4000027
TRUE,172,4000028
TRUE,172,4000029
TRUE,172,4000030
TRUE,172,4000031
TRUE,172,4000032
TRUE,172,4000033
TRUE,172,4000034
TRUE,172,4000035
TRUE,172,4000036
TRUE,172,4000037
TRUE,172,4000038
TRUE,172,4000039
TRUE,172,4000040
TRUE,172,4000041
TRUE,172,4000042
TRUE,172,4000043
TRUE,172,4000044
TRUE,172,4000045
TRUE,172,4000046
TRUE,172,4000047
TRUE,172,4000048
TRUE,172,4000049
TRUE,172,4000050
TRUE,172,4000051
TRUE,172,4000052
TRUE,172,4000053
TRUE,172,4000054
TRUE,172,4000055
TRUE,172,4000056
TRUE,172,4000057
TRUE,172,4000058
TRUE,172,4000059
TRUE,172,4000060
TRUE,172,4000061
TRUE,172,4000062
TRUE,172,4000063
TRUE,172,4000064
TRUE,172,4000065
TRUE,172,4000066
TRUE,172,4000067
TRUE,172,4000068
TRUE,172,4000069
TRUE,172,4000070
TRUE,172,4000071
TRUE,172,4000072
TRUE,172,4000073
TRUE,172,4000074
TRUE,172,4000075
TRUE,172,4000076
TRUE,172,4000077
TRUE,172,4000078
TRUE,172,4000079
TRUE,172,4000080
TRUE,172,4000081
TRUE,172,4000082
TRUE,172,4000083
TRUE,172,4000084
TRUE,172,4000085
TRUE,172,4000086
TRUE,172,4000087
TRUE,172,4000088
TRUE,172,4000089
TRUE,172,4000090
TRUE,172,4000091
TRUE,172,4000092
TRUE,172,4000093
TRUE,172,4000094
TRUE,172,4000095
TRUE,172,4000096
TRUE,172,4000097
TRUE,172,4000098
TRUE,172,4000099
TRUE,172,4000100
TRUE,172,4000101
TRUE,172,4000102
TRUE,172,4000103
TRUE,172,4000104
TRUE,172,4000105
TRUE,172,4000106
TRUE,172,4000107
TRUE,172,4000108
TRUE,172,4000109
TRUE,172,4000110
TRUE,172,4000111
TRUE,172,4000112
TRUE,172,4000113
TRUE,172,4000114
TRUE,172,4000115
TRUE,172,4000116
TRUE,172,4000117
TRUE,172,4000118
TRUE,172,4000119
TRUE,172,4000120
TRUE,172,4000121
TRUE,172,4000122
TRUE,172,4000123
TRUE,172,4000124
TRUE,172,4000125
TRUE,172,4000126
TRUE,172,4000127
TRUE,172,4000128
TRUE,172,4000129
TRUE,172,4000130
TRUE,172,4000131
TRUE,172,4000132
TRUE,172,4000133
TRUE,172,4000134
TRUE,172,4000135
TRUE,172,4000136
TRUE,172,4000137
TRUE,172,4000138
TRUE,172,4000139
TRUE,172,4000140
TRUE,172,4000141
TRUE,172,4000142
TRUE,172,4000143
TRUE,172,4000144
TRUE,172,4000145
TRUE,172,4000146
TRUE,172,4000147
TRUE,172,4000148
TRUE,172,4000149
TRUE,172,4000150
TRUE,172,4000151
TRUE,172,4000152
TRUE,172,4000153
TRUE,172,4000154
TRUE,172,4000155
TRUE,172,4000156
TRUE,172,4000157
TRUE,172,4000158
TRUE,172,4000159
TRUE,172,4000160
TRUE,172,4000161
TRUE,172,4000162
TRUE,172,4000163
TRUE,172,4000164
TRUE,172,4000165
TRUE,172,4000166
TRUE,172,4000167
TRUE,172,4000168
TRUE,172,4000169
TRUE,172,4000170
TRUE,172,4000171
TRUE,172,4000172
TRUE,172,4000173
TRUE,172,4000174
TRUE,172,4000175
TRUE,172,4000176
TRUE,172,4000177
TRUE,172,4000178
TRUE,172,4000179
TRUE,172,4000180
TRUE,172,4000181
TRUE,172,4000182
TRUE,172,4000183
TRUE,172,4000184
TRUE,172,4000185
TRUE,172,4000186
TRUE,172,4000187
TRUE,172,4000188
TRUE,172,4000189
TRUE,172,4000190
TRUE,172,4000191
TRUE,172,4000192
TRUE,172,4000193
TRUE,172,4000194
TRUE,172,4000195
TRUE,172,4000196
TRUE,172,4000197
TRUE,172,4000198
TRUE,172,4000199
TRUE,172,4000200
TRUE,172,4000201
TRUE,172,4000202
TRUE,172,4000203
TRUE,172,4000204
TRUE,172,4000205
TRUE,172,4000206
TRUE,172,4000207
TRUE,172,4000208
TRUE,172,4000209
TRUE,172,4000210
TRUE,172,4000211
TRUE,172,4000212
TRUE,172,4000213
TRUE,172,4000214
TRUE,172,4000215
TRUE,172,4000216
TRUE,172,4000217
TRUE,172,4000218
TRUE,172,4000219
TRUE,172,4000220
TRUE,172,4000221
TRUE,172,4000222
TRUE,172,4000223
TRUE,172,4000224
TRUE,172,4000225
TRUE,172,4000226
TRUE,172,4000227
TRUE,172,4000228
TRUE,172,4000229
TRUE,172,4000230
TRUE,172,4000231
TRUE,172,4000232
TRUE,172,4000233
TRUE,172,4000234
TRUE,172,4000235
TRUE,172,4000236
TRUE,172,4000237
TRUE,172,4000238
TRUE,172,4000239
TRUE,172,4000240
TRUE,172,4000241
TRUE,172,4000242
TRUE,172,4000243
TRUE,172,4000244
TRUE,172,4000245
TRUE,172,4000246
TRUE,172,4000247
TRUE,172,4000248
TRUE,172,4000249
TRUE,172,4000250
TRUE,172,4000251
TRUE,172,4000252
TRUE,172,4000253
TRUE,172,4000254
TRUE,172,4000255
TRUE,172,4000256
TRUE,172,4000257
TRUE,172,4000258
TRUE,172,4000259
TRUE,172,4000260
TRUE,172,4000261
TRUE,172,4000262
TRUE,172,4000263
TRUE,172,4000264
TRUE,172,4000265
TRUE,172,4000266
TRUE,172,4000267
TRUE,172,4000268
TRUE,172,4000269
TRUE,172,4000270
TRUE,172,4000271
TRUE,172,4000272
TRUE,172,4000273
TRUE,50,4000698
TRUE,50,4000699
TRUE,50,4000700
TRUE,50,4000701
TRUE,50,4000702
TRUE,50,4000703
TRUE,50,4000704
TRUE,50,4000705
TRUE,50,4000706
TRUE,50,4000707
TRUE,50,4000708
TRUE,50,4000709
TRUE,50,4000710
TRUE,50,4000711
TRUE,50,4000712
TRUE,50,4000713
TRUE,50,4000714
TRUE,50,4000715
TRUE,50,4000716
TRUE,50,4000717
TRUE,50,4000718
TRUE,50,4000719
TRUE,50,4000720
TRUE,50,4000721
TRUE,50,4000722
TRUE,50,4000723
TRUE,50,4000724
TRUE,50,4000725
TRUE,50,4000726
TRUE,50,4000727
TRUE,50,4000728
TRUE,50,4000729
TRUE,50,4000730
TRUE,50,4000731
TRUE,50,4000732
TRUE,50,4000733
TRUE,50,4000734
TRUE,50,4000735
TRUE,50,4000736
TRUE,50,4000737
TRUE,50,4000738
TRUE,50,4000739
TRUE,50,4000740
TRUE,50,4000741
TRUE,50,4000742
TRUE,50,4000743
TRUE,50,4000744
TRUE,50,4000745
TRUE,50,4000746
TRUE,50,4000747
TRUE,50,4000748
TRUE,50,4000749
TRUE,50,4000750
TRUE,50,4000751
TRUE,50,4000752
TRUE,50,4000753
TRUE,50,4000754
TRUE,50,4000755
TRUE,50,4000756
TRUE,50,4000757
TRUE,50,4000758
TRUE,50,4000759
TRUE,50,4000760
TRUE,50,4000761
TRUE,50,4000762
TRUE,50,4000763
TRUE,50,4000764
TRUE,50,5000000
TRUE,50,5000001
TRUE,50,5000002
TRUE,50,5000003
TRUE,50,5000004
TRUE,50,5000005
TRUE,50,5000006
TRUE,50,5000007
TRUE,50,5000008
TRUE,50,5000009
TRUE,50,5000010
TRUE,50,5000011
TRUE,50,5000012
TRUE,50,5000013
TRUE,50,5000014
TRUE,50,5000015
TRUE,50,5000016
TRUE,50,5000017
TRUE,50,5000018
TRUE,50,5000019
TRUE,50,5000020
TRUE,50,5000021
TRUE,50,5000022
TRUE,50,5000023
TRUE,50,5000024
TRUE,50,5000025
TRUE,50,5000026
TRUE,50,5000027
TRUE,50,5000028
TRUE,50,5000029
TRUE,50,5000030
TRUE,50,5000031
TRUE,50,5000032
TRUE,50,5000033
TRUE,50,5000034
TRUE,50,5000035
TRUE,50,5000036
TRUE,50,5000037
TRUE,50,5000038
TRUE,50,5000039
TRUE,50,5000040
TRUE,50,5000041
TRUE,50,5000042
TRUE,50,5000043
TRUE,50,5000044
TRUE,50,5000045
TRUE,50,5000046
TRUE,50,5000047
TRUE,50,5000048
TRUE,50,5000049
TRUE,50,5000050
TRUE,50,5000051
TRUE,50,5000052
TRUE,50,5000053
TRUE,50,5000054
TRUE,50,5000055
TRUE,50,5000056
TRUE,50,5000057
TRUE,50,5000058
TRUE,50,5000059
TRUE,50,5000060
TRUE,50,5000061
TRUE,50,5000062
TRUE,50,5000063
TRUE,50,5000064
TRUE,50,5000065
TRUE,50,5000066
TRUE,50,5000067
TRUE,50,5000068
TRUE,50,5000069
